;ORIGEM;HERE;QUANTIDADE;PINV;CONF;CONFINV
2432;Extinto o processo por desistência;Sentença enviada para disponibilização no diário da justiça eletrônico;1.0;0.9702586540055314;0.0008117706747843734;0.9616742843451822
2433;Extinção da execução ou do cumprimento da sentença;Ato Ordinatório - Intimação dos Advogados das Partes;1.0;0.9702586540055314;0.0008768446826814903;0.9586663333903587
2434;Extinção da execução ou do cumprimento da sentença;Certidão emitida;22.0;0.5146660850433273;0.03255575408642711;0.2086145113733174
2435;Extinção da execução ou do cumprimento da sentença;Conclusão;1.0;0.9702586540055314;0.025931440672357885;0.28697333529536073
2436;Extinção da execução ou do cumprimento da sentença;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;2.0;0.9414018556726255;0.033468996095559526;0.19964158919213873
2437;Extinção da execução ou do cumprimento da sentença;Disponibilização no Diário da Justiça Eletrônico;1.0;0.9702586540055314;0.0014228045794454371;0.9337978842665098
2438;Extinção da execução ou do cumprimento da sentença;Documento;2.0;0.9414018556726255;0.033455760704122824;0.19976883440494375
2439;Extinção da execução ou do cumprimento da sentença;Encaminhado edital/relação para publicação;30.0;0.4042274022600509;0.03301568393885249;0.20404623574436653
2440;Extinção da execução ou do cumprimento da sentença;Expedição de Alvará;3.0;0.913403297363231;0.000509562570313017;0.9757675749626139
2441;Extinção da execução ou do cumprimento da sentença;Informação;15.0;0.6357888031886461;0.001680894712461121;0.9222674845110282
2442;Extinção da execução ou do cumprimento da sentença;Informações;1.0;0.9702586540055314;0.001323539143670174;0.9382709401121964
2443;Extinção da execução ou do cumprimento da sentença;Juntada de documento;2.0;0.9414018556726255;0.0157732777446893;0.4679744108321551
2444;Extinção da execução ou do cumprimento da sentença;Petição;2.0;0.9414018556726255;0.03551717292038912;0.1808960190120621
2445;Extinção da execução ou do cumprimento da sentença;Procedência;1.0;0.9702586540055314;0.0010323605320627358;0.9515158943162194
2446;Extinção da execução ou do cumprimento da sentença;Publicacao;1.0;0.9702586540055314;0.0003772086559459996;0.9820046758892114
2447;Extinção da execução ou do cumprimento da sentença;Publicação;1.0;0.9702586540055314;0.0007709615511878764;0.963565439778389
2448;Extinção da execução ou do cumprimento da sentença;Recebimento;3.0;0.913403297363231;0.003520614122162663;0.8440986130965783
2449;Extinção da execução ou do cumprimento da sentença;Remessa;1.0;0.9702586540055314;0.0018463371054198928;0.9149511990352651
2450;Extinção da execução ou do cumprimento da sentença;Remessa dos autos;1.0;0.9702586540055314;0.004238634107603732;0.8154198339055996
2451;Extinção da execução ou do cumprimento da sentença;Sentença enviada para disponibilização no diário da justiça eletrônico;1.0;0.9702586540055314;0.0003705909602276487;0.9823175753460749
2452;Extinção da execução ou do cumprimento da sentença;Trânsito em julgado;1.0;0.9702586540055314;0.009407054463635761;0.6358038425523683
2453;Força maior;Certidão emitida;1.0;0.9702586540055314;0.18614916286149163;0.00012826522462377094
2454;Força maior;Documento;8.0;0.7854168246311021;0.19081050228310503;0.00010248316674913509
2455;Força maior;Encaminhado edital/relação para publicação;3.0;0.913403297363231;0.18890791476407914;0.00011231316213494113
2456;Força maior;Encerrar análise;1.0;0.9702586540055314;0.0319634703196347;0.21464838048154522
2457;Força maior;Petição;1.0;0.9702586540055314;0.20279680365296804;5.7550671158415604e-05
2458;Força maior;Reativação;2.0;0.9414018556726255;0.0011986301369863014;0.9439299924777778
2459;Guarda Intermediária;Concluso ao juiz;1.0;0.9702586540055314;0.8989345509893455;1.6055904070550948e-19
2460;Histórico de partes atualizado;Ato Ordinatório - Intimação dos Advogados das Partes;1.0;0.9702586540055314;0.02663622526636225;0.27739992973811245
2461;Histórico de partes atualizado;Histórico de partes atualizado;1.0;0.9702586540055314;0.00045662100456621003;0.978257647473366
2462;Homologação de Transação;Acordo em execução ou em cumprimento de sentença;1.0;0.9702586540055314;0.0003049615102438597;0.9854260849071632
2463;Homologação de Transação;Aviso de Recebimento (AR);1.0;0.9702586540055314;0.0007336596476243662;0.9652973185486472
2464;Homologação de Transação;Certidão emitida;30.0;0.4042274022600509;0.005636586621114068;0.7623488473411107
2465;Homologação de Transação;Conclusão;1.0;0.9702586540055314;0.0045448572648730335;0.8034871716202874
2466;Homologação de Transação;Cumprimento de Suspensão ou Sobrestamento;1.0;0.9702586540055314;0.0003049615102438597;0.9854260849071632
2467;Homologação de Transação;Custas Processuais Emitidas;1.0;0.9702586540055314;0.0009751103227007435;0.9541419686662997
2468;Homologação de Transação;Definitivo;1.0;0.9702586540055314;0.0018341491190609156;0.9154881969308047
2469;Homologação de Transação;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;9.0;0.7620574710998715;0.005788246115436418;0.7568031751708768
2470;Homologação de Transação;Despacho/decisão enviado para disponibilização no diário da justiça eletrônico;1.0;0.9702586540055314;0.0007681526012067059;0.9636957474134119
2471;Homologação de Transação;Disponibilização no Diário da Justiça Eletrônico;2.0;0.9414018556726255;0.0004889239293496709;0.976737545457946
2472;Homologação de Transação;Documento;9.0;0.7620574710998715;0.0057860560866375395;0.7568829693007738
2473;Homologação de Transação;Encaminhado edital/relação para publicação;395.0;6.615647910609503e-06;0.005522705123572375;0.7665398044977606
2474;Homologação de Transação;Encerrar análise;9.0;0.7620574710998715;0.001211085925779924;0.9433641492836172
2475;Homologação de Transação;Expedição de Carta;5.0;0.8598795591152406;0.000735849676423245;0.965195552406787
2476;Homologação de Transação;Informação;54.0;0.19585125155962765;0.000510824217338458;0.9757083115932073
2477;Homologação de Transação;Informações;1.0;0.9702586540055314;0.00047304622055780035;0.9774844188433689
2478;Homologação de Transação;Juntada de documento;4.0;0.8862374538638627;0.0028629151473341875;0.871252321575719
2479;Homologação de Transação;Mero expediente;2.0;0.9414018556726255;0.0029893893104694326;0.8659637353450836
2480;Homologação de Transação;Petição;9.0;0.7620574710998715;0.006127153072062898;0.7445558655916036
2481;Homologação de Transação;Petição juntada ao processo;3.0;0.913403297363231;0.0011973982457869322;0.9439859734316307
2482;Homologação de Transação;Prazo alterado feriado;2.0;0.9414018556726255;0.0008464461307666196;0.9600702892879412
2483;Homologação de Transação;Publicação;2.0;0.9414018556726255;0.00038106501100489473;0.9818223847604092
2484;Homologação de Transação;Recebimento;3.0;0.913403297363231;0.0008365910011716654;0.9605258892447053
2485;Homologação de Transação;Recurso interposto;1.0;0.9702586540055314;0.0003367169278276009;0.9839207773524264
2486;Homologação de Transação;Remessa;2.0;0.9414018556726255;0.0005590048509137895;0.9734478131036669
2487;Homologação de Transação;Remessa dos autos;2.0;0.9414018556726255;0.0009548525563111155;0.9550729299522743
2488;Homologação de Transação;Trânsito em julgado;4.0;0.8862374538638627;0.0018089637878738105;0.9165988514802097
2489;Improcedência;Autos entregues com carga/vista ao ministério público;2.0;0.9414018556726255;0.00047045800470458003;0.9776062203530135
2490;Improcedência;Certidão emitida;4.0;0.8862374538638627;0.27054102670541025;2.206460998603646e-06
2491;Improcedência;Encaminhado edital/relação para publicação;2.0;0.9414018556726255;0.2746644527466445;1.8091985240871687e-06
2492;Improcedência;Expedição de Mandado;1.0;0.9702586540055314;0.06907430469074305;0.03596146218771626
2493;Improcedência;Mero expediente;1.0;0.9702586540055314;0.13604538536045385;0.0014310261995418919
2494;Improcedência;Sentença enviada para disponibilização no diário da justiça eletrônico;1.0;0.9702586540055314;0.0008578940085789401;0.9595413283203109
2495;Incidente processual instaurado;Certidão emitida;1.0;0.9702586540055314;0.4958904109589041;4.2877682189305735e-11
2496;Incidente processual instaurado;Concluso para Despacho;1.0;0.9702586540055314;0.3263318112633181;1.504032376406327e-07
2497;Incidente processual instaurado;Decisão Proferida;1.0;0.9702586540055314;0.0802130898021309;0.02103558243555174
2498;Incidente processual instaurado;Mandado;1.0;0.9702586540055314;0.08944698122780315;0.013486463298406899
2499;Incidente processual instaurado;Mero expediente;1.0;0.9702586540055314;0.2491628614916286;6.175294229157025e-06
2500;Incidente processual instaurado;Petição;1.0;0.9702586540055314;0.5402841197361745;5.059122695338592e-12
2501;Incompetência;Aviso de Recebimento (AR);2.0;0.9414018556726255;0.0014728265735517952;0.9315519018348468
2502;Incompetência;Aviso de Recebimento Digital (Cumprido);1.0;0.9702586540055314;0.0005670456919449667;0.9730710699454266
2503;Incompetência;Certidão emitida;49.0;0.2277659114971237;0.014811830363804578;0.4901437293332936
2504;Incompetência;Concluso para Despacho;1.0;0.9702586540055314;0.00989345509893455;0.6210889261082115
2505;Incompetência;Custas Processuais Emitidas;3.0;0.913403297363231;0.002129405795803862;0.9025675312588971
2506;Incompetência;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;1.0;0.9702586540055314;0.015262482466350315;0.47962465145812916
2507;Incompetência;Documento;2.0;0.9414018556726255;0.015255021338824724;0.4797969569961663
2508;Incompetência;Encaminhado edital/relação para publicação;86.0;0.07452931881890641;0.014974482943862477;0.4863207629829563
2509;Incompetência;Encerrar análise;29.0;0.41661818793501476;0.0027456949294177337;0.8761827846517303
2510;Incompetência;Encerrar documento - restrição;1.0;0.9702586540055314;0.0005864446235115051;0.9721627583147952
2511;Incompetência;Expedição de Ato Ordinatório;1.0;0.9702586540055314;0.0023248873369743637;0.8941135975537469
2512;Incompetência;Expedição de Carta Precatória;2.0;0.9414018556726255;0.000523771152296535;0.9751003629234134
2513;Incompetência;Expedição de Ofício;12.0;0.6960658068829079;0.001266899453845465;0.940832807459077
2514;Incompetência;Informações;1.0;0.9702586540055314;0.0007640194586205867;0.9638875165954133
2515;Incompetência;Petição;3.0;0.913403297363231;0.016183185603008327;0.45883021274418084
2516;Incompetência;Reativação;1.0;0.9702586540055314;0.00037604082728982005;0.9820598861971737
2517;Incompetência;Redistribuição de processo - saída;3.0;0.913403297363231;0.003282896111260334;0.8538139519471521
2518;Incompetência;Remessa;5.0;0.8598795591152406;0.0009938221864088102;0.9532828567771485
2519;Incompetência;Remessa dos Autos - Redistribuição entre varas virtualizadas;1.0;0.9702586540055314;0.00113707583490017;0.946731276238266
2520;Indeferimento da petição inicial;Certidão emitida;20.0;0.5467017957762594;0.006146406356739654;0.7438660767776382
2521;Indeferimento da petição inicial;Concluso para Decisão Interlocutória;1.0;0.9702586540055314;0.0008353407878809669;0.9605837017159182
2522;Indeferimento da petição inicial;Concluso para Despacho;4.0;0.8862374538638627;0.004153333573029399;0.818775203093561
2523;Indeferimento da petição inicial;Conclusão;1.0;0.9702586540055314;0.00494552906914033;0.7881374239409956
2524;Indeferimento da petição inicial;Custas Processuais Emitidas;1.0;0.9702586540055314;0.0010384832032982179;0.9512354747828105
2525;Indeferimento da petição inicial;Custas Processuais Pagas;1.0;0.9702586540055314;0.0008401347091887487;0.9603620396996838
2526;Indeferimento da petição inicial;Documento;1.0;0.9702586540055314;0.00630880044104076;0.7380733409287981
2527;Indeferimento da petição inicial;Encaminhado edital/relação para publicação;429.0;2.3699993912238227e-06;0.005990004674073275;0.7494880329191745
2528;Indeferimento da petição inicial;Encerrar análise;5.0;0.8598795591152406;0.0012991526744088495;0.939373107163068
2529;Indeferimento da petição inicial;Expedição de Alvará;1.0;0.9702586540055314;0.00034276537350639387;0.9836343226426448
2530;Indeferimento da petição inicial;Expedição de Mandado;1.0;0.9702586540055314;0.0017935258092738407;0.9172803209674795
2531;Indeferimento da petição inicial;Informação;23.0;0.4993592229364351;0.0005489039897410084;0.9739212825400624
2532;Indeferimento da petição inicial;Informações;1.0;0.9702586540055314;0.0004889799733937368;0.9767349102066223
2533;Indeferimento da petição inicial;Juntada de documento;1.0;0.9702586540055314;0.0031064610074425627;0.8610969337662077
2534;Indeferimento da petição inicial;Mero expediente;1.0;0.9702586540055314;0.003243687004877815;0.8554271044038347
2535;Indeferimento da petição inicial;Petição;6.0;0.8343055836340231;0.006679130862066899;0.7250315084283278
2536;Indeferimento da petição inicial;Petição juntada ao processo;1.0;0.9702586540055314;0.0012829731899950863;0.9401050669550863
2537;Indeferimento da petição inicial;Publicacao;1.0;0.9702586540055314;0.0003175972866405398;0.9848268333373966
2538;Indeferimento da petição inicial;Publicação;1.0;0.9702586540055314;0.00038890686609379304;0.9814518021413646
2539;Indeferimento da petição inicial;Recurso interposto;1.0;0.9702586540055314;0.0003397691726890303;0.9837762124478024
2540;Indeferimento da petição inicial;Remessa dos autos;2.0;0.9414018556726255;0.0010163113172497274;0.9522513438880852
2541;Indeferimento da petição inicial;Sentença enviada para disponibilização no diário da justiça eletrônico;1.0;0.9702586540055314;0.00031639880631359436;0.9848836556086848
2542;Informação;Ato Ordinatório - Intimação dos Advogados das Partes;6.0;0.8343055836340231;0.0004230718975021807;0.9798388964387256
2543;Informação;Ato ordinatório;3.0;0.913403297363231;0.0005615061077032281;0.9733306043399471
2544;Informação;Autos Entregues em Carga ao Advogado;1.0;0.9702586540055314;0.00037080592018137704;0.9823074099921216
2545;Informação;Certidão emitida;275.0;0.00024778178717795073;0.007013529118859189;0.7134531988524879
2546;Informação;Concluso para Decisão Interlocutória;1.0;0.9702586540055314;0.0009301931369121402;0.956207398521768
2547;Informação;Conclusão;6.0;0.8343055836340231;0.005771152712003871;0.7574262001619859
2548;Informação;Definitivo;2.0;0.9414018556726255;0.002277101498409066;0.8961728368785836
2549;Informação;Desistência;1.0;0.9702586540055314;0.0008411997160686097;0.9603128027042406
2550;Informação;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;5.0;0.8598795591152406;0.0073815098510772795;0.7009256885323488
2551;Informação;Disponibilização no Diário da Justiça Eletrônico;5.0;0.8598795591152406;0.000540317197978578;0.9743239623287492
2552;Informação;Documento;10.0;0.7393928561842206;0.007375153178159884;0.70114021632919
2553;Informação;Encaminhado edital/relação para publicação;78.0;0.09489142132129862;0.007253670095738557;0.7052527221386556
2554;Informação;Expedição de Ato Ordinatório;1.0;0.9702586540055314;0.001260740128616682;0.9411118209847492
2555;Informação;Expedição de Carta;3.0;0.913403297363231;0.0008623886257932598;0.9593337295918077
2556;Informação;Expedição de Certidão de Intimação para o MP - Ciência da Sentença;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
2557;Informação;Expedição de Mandado;1.0;0.9702586540055314;0.0020595620252359913;0.9056073871165851
2558;Informação;Expedição de Ofício;1.0;0.9702586540055314;0.0007677448290231559;0.9637146654943854
2559;Informação;Informação;3.0;0.913403297363231;0.0006067091151158151;0.9712148242087013
2560;Informação;Informações;4.0;0.8862374538638627;0.0005198345852447495;0.9752851720444735
2561;Informação;Mandado;1.0;0.9702586540055314;0.0015453778159178152;0.9283039544813615
2562;Informação;Ofício;2.0;0.9414018556726255;0.0006081217090974584;0.9711487802396042
2563;Informação;Petição;1.0;0.9702586540055314;0.00782153287635918;0.6862340270366811
2564;Informação;Petição juntada ao processo;2.0;0.9414018556726255;0.0014570906920651065;0.9322578582990619
2565;Informação;Prazo alterado feriado;4.0;0.8862374538638627;0.0010022354299759507;0.9528968343148171
2566;Informação;Publicação;5.0;0.8598795591152406;0.0004011766907867089;0.980872247545836
2567;Informação;Registro;3.0;0.913403297363231;0.00030441400304414006;0.9854520586711616
2568;Informação;Remessa;3.0;0.913403297363231;0.0006321358067853951;0.9700267196514242
2569;Informação;Remessa a outro Foro;1.0;0.9702586540055314;0.00032348402179632513;0.9845477794275219
2570;Informação;Revogação da Suspensão do Processo;1.0;0.9702586540055314;0.00031077067596153504;0.9851505400103919
2571;Informação;Trânsito em julgado;1.0;0.9702586540055314;0.002247437024794556;0.8974535558436625
2572;Informações;Abandono da causa;1.0;0.9702586540055314;0.0004807573899208425;0.9771216209508993
2573;Informações;Ato Ordinatório - Intimação dos Advogados das Partes;6.0;0.8343055836340231;0.0004699206454759055;0.9776315103957672
2574;Informações;Ato ordinatório;4.0;0.8862374538638627;0.0006620265697270618;0.9686318823783714
2575;Informações;Autos Entregues em Carga ao Advogado;1.0;0.9702586540055314;0.0003970189101190564;0.9810685983866583
2576;Informações;Aviso de Recebimento (AR);3.0;0.913403297363231;0.001074808017220572;0.9495734900060585
2577;Informações;Bacenjud;1.0;0.9702586540055314;0.0003684493111278588;0.9824188586583557
2578;Informações;Baixa Definitiva;1.0;0.9702586540055314;0.0004265736676961574;0.9796737303100685
2579;Informações;Bloqueio/penhora on line;1.0;0.9702586540055314;0.00038716732426002275;0.981533995611617
2580;Informações;Certidão emitida;22.0;0.5146660850433273;0.009911680532773763;0.6205442272939194
2581;Informações;Concluso para Decisão Interlocutória;1.0;0.9702586540055314;0.001177264510154522;0.9449013834683331
2582;Informações;Concluso para Despacho;9.0;0.7620574710998715;0.006627161807371941;0.7268476945693604
2583;Informações;Concluso para Sentença;5.0;0.8598795591152406;0.002275716333436775;0.896232598591246
2584;Informações;Conclusão;57.0;0.17889117896727952;0.00787929837005512;0.6843283368673833
2585;Informações;Definitivo;1.0;0.9702586540055314;0.003056947092058144;0.86315193599303
2586;Informações;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;4.0;0.8862374538638627;0.010176688192381768;0.6126777719429608
2587;Informações;Documento;17.0;0.598532759137669;0.010160925655007315;0.6131428633533377
2588;Informações;Encaminhado edital/relação para publicação;18.0;0.5807315892591316;0.010056498844901557;0.616233024091819
2589;Informações;Expedição de Ato Ordinatório;6.0;0.8343055836340231;0.0016333929354277806;0.9243789242723086
2590;Informações;Expedição de Carta;3.0;0.913403297363231;0.0010836744444937024;0.9491682616459293
2591;Informações;Expedição de Carta Precatória;1.0;0.9702586540055314;0.0004502174737578382;0.978559263889452
2592;Informações;Expedição de Mandado;5.0;0.8598795591152406;0.0027485924546703905;0.8760605745982947
2593;Informações;Informação;3.0;0.913403297363231;0.0007260618778107806;0.9656504545025231
2594;Informações;Informações;108.0;0.03835771273747255;0.0005723771384098555;0.9728213523413576
2595;Informações;Mandado;4.0;0.8862374538638627;0.002032382162718644;0.9067931194177268
2596;Informações;Mero expediente;2.0;0.9414018556726255;0.005135631708314246;0.7809575037666223
2597;Informações;Mudança de classe;3.0;0.913403297363231;0.00047977223133493916;0.9771679635456278
2598;Informações;Petição;7.0;0.8094922126060465;0.010783545881298241;0.5950374785568578
2599;Informações;Procuração/Substabelecimento;3.0;0.913403297363231;0.00031131011314546357;0.9851249569133557
2600;Informações;Remessa;8.0;0.7854168246311021;0.0007585721111455916;0.964140320430919
2601;Informações;Remetidos os Autos para o Distribuidor Local;1.0;0.9702586540055314;0.0016383187283572974;0.9241597497986106
2602;Informações;Trânsito em julgado;2.0;0.9414018556726255;0.003013600114278396;0.8649550142019546
2603;Início do Controle da Suspensão do Processo (PG);Certidão emitida;1.0;0.9702586540055314;0.7436834094368341;2.828324274066199e-16
2604;Início do Controle da Suspensão do Processo (PG);Encaminhado edital/relação para publicação;1.0;0.9702586540055314;0.7548706240487062;1.650569692872872e-16
2605;Início do Controle da Suspensão do Processo (PG);Mero expediente;2.0;0.9414018556726255;0.3735159817351598;1.5515288535863413e-08
2606;Julgamento;Trânsito em julgado;1.0;0.9702586540055314;0.41902587519025875;1.7348713369599845e-09
2607;Julgamento em Diligência;Apensado;1.0;0.9702586540055314;0.0016636579236133234;0.9230330965208271
2608;Julgamento em Diligência;Certidão emitida;6.0;0.8343055836340231;0.06942055148490318;0.03536700052471995
2609;Julgamento em Diligência;Concluso para Despacho;2.0;0.9414018556726255;0.04578952957417436;0.11032170292693282
2610;Julgamento em Diligência;Concluso para Sentença;1.0;0.9702586540055314;0.014498601819404622;0.4975906815913384
2611;Julgamento em Diligência;Documento;1.0;0.9702586540055314;0.0712399561077484;0.03240106214295625
2612;Julgamento em Diligência;Encaminhado edital/relação para publicação;18.0;0.5807315892591316;0.07037626986655339;0.033776656916471935
2613;Julgamento em Diligência;Encerrar análise;3.0;0.913403297363231;0.012070369190471135;0.5592940746044905
2614;Julgamento em Diligência;Expedição de Carta;1.0;0.9702586540055314;0.005911295175392022;0.7523333468590386
2615;Julgamento em Diligência;Julgamento em Diligência;1.0;0.9702586540055314;0.0006017486106686489;0.9714467816345812
2616;Julgamento em Diligência;Petição;6.0;0.8343055836340231;0.07561502247708046;0.026247508010761658
2617;Julgamento em Diligência;Publicação;1.0;0.9702586540055314;0.0013026087572121342;0.9392168278795219
2618;Juntada;Apensamento;1.0;0.9702586540055314;0.00031015766347893513;0.9851796132618115
2619;Juntada;Ato Ordinatório - Intimação dos Advogados das Partes;4.0;0.8862374538638627;0.0006298880943491954;0.9701316891737076
2620;Juntada;Ato ordinatório;2.0;0.9414018556726255;0.0010032260226108766;0.9528513935218454
2621;Juntada;Autos Entregues em Carga ao Advogado;2.0;0.9414018556726255;0.00048246747652278796;0.9770411824202374
2622;Juntada;Aviso de Recebimento (AR);1.0;0.9702586540055314;0.0018054239300039248;0.9167550645678896
2623;Juntada;Certidão emitida;19.0;0.5634598501330581;0.01897513952308473;0.40112485112037183
2624;Juntada;Certificação de Processo enquadrado em meta do CNJ;1.0;0.9702586540055314;0.0014397442156553037;0.933036690587468
2625;Juntada;Concluso para Despacho;27.0;0.44255084629862323;0.012561385370896872;0.5462285010203051
2626;Juntada;Concluso para Sentença;2.0;0.9414018556726255;0.004141179173487264;0.819254429270209
2627;Juntada;Conclusão;6.0;0.8343055836340231;0.015123057924815485;0.4828547391712016
2628;Juntada;Conversão para Processo Digital;1.0;0.9702586540055314;0.00039631257000086157;0.9811019591447325
2629;Juntada;Decurso de Prazo;6.0;0.8343055836340231;0.0033523831404420703;0.8509625655310858
2630;Juntada;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;3.0;0.913403297363231;0.019492068962216287;0.39126583675626386
2631;Juntada;Documento;5.0;0.8598795591152406;0.019480581641346698;0.3914822710373191
2632;Juntada;Encaminhado edital/relação para publicação;3.0;0.913403297363231;0.0192833826330854;0.39521645054707394
2633;Juntada;Entrega em carga/vista;1.0;0.9702586540055314;0.0003484487330442358;0.9833652344307646
2634;Juntada;Expedição de Ato Ordinatório;6.0;0.8343055836340231;0.0028890611987019326;0.870156368291656
2635;Juntada;Expedição de Carta Precatória;1.0;0.9702586540055314;0.0005877679178273647;0.9721008289148753
2636;Juntada;Expedição de Edital;1.0;0.9702586540055314;0.00039631257000086157;0.9811019591447325
2637;Juntada;Expedição de Mandado;4.0;0.8862374538638627;0.0050563357360979486;0.7839444197543624
2638;Juntada;Expedição de Ofício;3.0;0.913403297363231;0.0015603610847860008;0.9276346011483558
2639;Juntada;Expedição de documento;2.0;0.9414018556726255;0.003790815886964763;0.8331898602470879
2640;Juntada;Incompetência;1.0;0.9702586540055314;0.0006930683591319414;0.9671854560277275
2641;Juntada;Informações;6.0;0.8343055836340231;0.0008845237069584446;0.9583120029018988
2642;Juntada;Juntada;19.0;0.5634598501330581;0.0005820242573925696;0.9723696574662359
2643;Juntada;Mandado;2.0;0.9414018556726255;0.0036663699108775358;0.838196446257419
2644;Juntada;Mero expediente;4.0;0.8862374538638627;0.009689555153499325;0.6272155246574264
2645;Juntada;Mudança de classe;1.0;0.9702586540055314;0.0006490336291318457;0.969237944751072
2646;Juntada;Pagamento integral do débito;1.0;0.9702586540055314;0.0003350468586963805;0.983999886611484
2647;Juntada;Petição;7.0;0.8094922126060465;0.02066951935134928;0.3697043221766664
2648;Juntada;Publicação;1.0;0.9702586540055314;0.0005743660434795095;0.9727282111827739
2649;Juntada;Recebimento;1.0;0.9702586540055314;0.002169189090874281;0.9008405806401106
2650;Juntada;Remessa;11.0;0.7174023174226072;0.0011774503891329945;0.9448929281473939
2651;Juntada;Remessa dos Autos para o Setor Técnico;1.0;0.9702586540055314;0.0003752524817399462;0.9820971578036012
2652;Juntada;Trânsito em julgado;3.0;0.913403297363231;0.005567521514794712;0.7648877724808769
2653;Juntada de documento;Abertura de leilão ou praça;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
2654;Juntada de documento;Apensado;1.0;0.9702586540055314;0.0003169107934192683;0.9848593809082254
2655;Juntada de documento;Arquivado provisoriamente;11.0;0.7174023174226072;0.00030519505244258556;0.9854150058639733
2656;Juntada de documento;Ato Ordinatório - Intimação dos Advogados das Partes;16.0;0.6168795884136034;0.00031469782012367265;0.9849643082839526
2657;Juntada de documento;Ato disponibilizado;4.0;0.8862374538638627;0.0003074080257381812;0.985310030475832
2658;Juntada de documento;Ato ordinatório;98.0;0.05187731044011558;0.00032328936350657335;0.984557005715654
2659;Juntada de documento;Audiência de conciliação cancelada;1.0;0.9702586540055314;0.0003046743528436219;0.9854397075806314
2660;Juntada de documento;Audiência de conciliação designada;9.0;0.7620574710998715;0.0003051299649927151;0.9854180935446932
2661;Juntada de documento;Audiência de conciliação realizada;5.0;0.8598795591152406;0.00030486961519323325;0.9854304443643223
2662;Juntada de documento;Audiência de instrução cancelada;1.0;0.9702586540055314;0.00030454417794388095;0.9854458831065461
2663;Juntada de documento;Audiência de instrução designada;2.0;0.9414018556726255;0.0003044790904940105;0.9854489708840163
2664;Juntada de documento;Autos Entregues em Carga ao Advogado;4.0;0.8862374538638627;0.0003103369609823519;0.9851711096571318
2665;Juntada de documento;Autos entregues com carga/vista ao administrador judicial;2.0;0.9414018556726255;0.0003047394402934923;0.9854366198321866
2666;Juntada de documento;Autos entregues com carga/vista ao advogado;59.0;0.16840848784326068;0.0003169107934192683;0.9848593809082254
2667;Juntada de documento;Autos entregues com carga/vista ao defensor público;6.0;0.8343055836340231;0.0003053903147921969;0.9854057428798624
2668;Juntada de documento;Autos entregues com carga/vista ao ministério público;4.0;0.8862374538638627;0.0003046743528436219;0.9854397075806314
2669;Juntada de documento;Autos entregues com carga/vista à procuradoria do município;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
2670;Juntada de documento;Autuação;2.0;0.9414018556726255;0.00034541909646252966;0.9835086685053147
2671;Juntada de documento;Aviso de Recebimento (AR);3.0;0.913403297363231;0.00035531238884283953;0.9830403612384645
2672;Juntada de documento;Baixa Definitiva;1.0;0.9702586540055314;0.00031248484682807703;0.9850692468386911
2673;Juntada de documento;Baixa administrativa;3.0;0.913403297363231;0.00030441400304414006;0.9854520586711616
2674;Juntada de documento;Bloqueio/penhora on line;1.0;0.9702586540055314;0.00030988134883325863;0.9851927182757565
2675;Juntada de documento;Certidão emitida;14.0;0.6552776422698328;0.0009393420765304745;0.9557863399603695
2676;Juntada de documento;Certificação de Processo enquadrado em meta do CNJ;15.0;0.6357888031886461;0.0003422298114188771;0.9836596835260111
2677;Juntada de documento;Concluso ao corregedor;2.0;0.9414018556726255;0.00030454417794388095;0.9854458831065461
2678;Juntada de documento;Concluso ao juiz;1015.0;4.9072467647408884e-14;0.00046882490141692126;0.9776830820483401
2679;Juntada de documento;Concluso para Despacho;8.0;0.7854168246311021;0.0007222103437626208;0.9658295188943513
2680;Juntada de documento;Concluso para julgamento;5.0;0.8598795591152406;0.00030486961519323325;0.9854304443643223
2681;Juntada de documento;Conclusão;8.0;0.7854168246311021;0.0008080606901417572;0.9618460570587319
2682;Juntada de documento;Conversão para Processo Digital;4.0;0.8862374538638627;0.0003073429382883107;0.985313117827624
2683;Juntada de documento;Decisão requisita informações;19.0;0.5634598501330581;0.0003054554022420674;0.9854026552378417
2684;Juntada de documento;Decorrido prazo;28.0;0.429388788458711;0.0003077334629875335;0.9852945938619783
2685;Juntada de documento;Decurso de Prazo;8.0;0.7854168246311021;0.0004078379608883005;0.9805577515388785
2686;Juntada de documento;Desapensado;1.0;0.9702586540055314;0.00030649680143999473;0.9853532542812523
2687;Juntada de documento;Despacho;4.0;0.8862374538638627;0.00030604118929090154;0.9853748668950141
2688;Juntada de documento;Despacho publicado no diário da justiça;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
2689;Juntada de documento;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;3.0;0.913403297363231;0.0009567204256458871;0.9549870525734906
2690;Juntada de documento;Despacho/decisão disponibilizado no diário da justiça eletrônico;165.0;0.006861856454094697;0.00034554927136227055;0.9835025051194058
